CASE,OFFENSE CODE,OFFENSE DESCRIPTION,REPORT DATE,OCC DATE,DAY OF WEEK,LOCATION,Location 1
SL201271429,1305-0,ASSAULT,04/29/2012 08:16:00 PM,04/29/2012 08:16:00 PM,1,"900 E 2100 S
Salt lake City, Utah
(40.72539374100046, -111.8652398109997)","900 E 2100 S
Salt lake City, Utah
(40.72539374100046, -111.8652398109997)"
SL2012180354,1316-3,ASSAULT,10/14/2012 09:21:00 PM,10/14/2012 09:21:00 PM,1,"2100 S 900 E
Salt lake City, Utah
(40.72533078800046, -111.8653940799997)","2100 S 900 E
Salt lake City, Utah
(40.72533078800046, -111.8653940799997)"
SL201254633,1313-0,ASSAULT,04/02/2012 07:08:00 PM,04/02/2012 06:00:00 PM,2,"1200 W PACIFIC AVE
Salt lake City, Utah
(40.75958231600049, -111.92556213899968)","1200 W PACIFIC AVE
Salt lake City, Utah
(40.75958231600049, -111.92556213899968)"
SL2012158195,1313-0,ASSAULT,09/08/2012 06:13:00 PM,09/08/2012 06:13:00 PM,7,"300 E 200 S
Salt lake City, Utah
(40.76499708600045, -111.88232014999971)","300 E 200 S
Salt lake City, Utah
(40.76499708600045, -111.88232014999971)"
SL2012114385,1313-0,ASSAULT,07/05/2012 01:40:00 AM,07/05/2012 01:40:00 AM,5,"1100 E ROOSEVELT AVE
Salt lake City, Utah
(40.738058364000494, -111.8594835019997)","1100 E ROOSEVELT AVE
Salt lake City, Utah
(40.738058364000494, -111.8594835019997)"
SL2012200216,1306-0,ASSAULT,11/19/2012 12:31:00 AM,11/18/2012 07:00:00 PM,1,"200 E 4TH AVE
Salt lake City, Utah
(40.7739550660005, -111.88341866699972)","200 E 4TH AVE
Salt lake City, Utah
(40.7739550660005, -111.88341866699972)"
SL2012200234,1313-0,ASSAULT,11/19/2012 02:25:00 AM,11/19/2012 02:25:00 AM,2,"1100 W CENTENNIAL CIR
Salt lake City, Utah
(40.78741012900048, -111.92454793199971)","1100 W CENTENNIAL CIR
Salt lake City, Utah
(40.78741012900048, -111.92454793199971)"
SL2012130847,1313-0,ASSAULT,07/29/2012 04:01:00 AM,07/29/2012 04:01:00 AM,1,"1800 S 2300 E
Salt lake City, Utah
(40.731229424000446, -111.8250912529997)","1800 S 2300 E
Salt lake City, Utah
(40.731229424000446, -111.8250912529997)"
SL2012115583,1313-0,ASSAULT,07/06/2012 06:18:00 PM,07/06/2012 06:18:00 PM,6,"2200 S 500 E
Salt lake City, Utah
(40.722904015000495, -111.87685482499967)","2200 S 500 E
Salt lake City, Utah
(40.722904015000495, -111.87685482499967)"
SL2012139916,1313-0,ASSAULT,08/12/2012 01:44:00 AM,08/12/2012 01:44:00 AM,1,"400 S 400 W
Salt lake City, Utah
(40.760572141000466, -111.90267252499967)","400 S 400 W
Salt lake City, Utah
(40.760572141000466, -111.90267252499967)"
SL2012158352,1313-0,ASSAULT,09/08/2012 10:26:00 PM,09/08/2012 10:26:00 PM,7,"500 N RIVERSIDE DR
Salt lake City, Utah
(40.78192956100048, -111.93711070599971)","500 N RIVERSIDE DR
Salt lake City, Utah
(40.78192956100048, -111.93711070599971)"
SL2012135965,1313-0,ASSAULT,08/06/2012 10:41:00 AM,08/06/2012 10:41:00 AM,2,"1500 W 300 S
Salt lake City, Utah
(40.76285897800045, -111.93370585699967)","1500 W 300 S
Salt lake City, Utah
(40.76285897800045, -111.93370585699967)"
SL2012197524,1305-0,ASSAULT,11/14/2012 04:52:00 AM,11/14/2012 04:52:00 AM,4,"400 W 400 S
Salt lake City, Utah
(40.76068569200049, -111.9027568779997)","400 W 400 S
Salt lake City, Utah
(40.76068569200049, -111.9027568779997)"
SL2012192912,1313-0,ASSAULT,11/05/2012 04:50:00 PM,11/05/2012 04:50:00 PM,2,"100 W 600 S
Salt lake City, Utah
(40.75632706100049, -111.89405821499969)","100 W 600 S
Salt lake City, Utah
(40.75632706100049, -111.89405821499969)"
SL2012102450,1316-3,ASSAULT,06/18/2012 12:34:00 AM,06/18/2012 12:34:00 AM,2,"900 W 600 N
Salt lake City, Utah
(40.78243560700048, -111.91696701299969)","900 W 600 N
Salt lake City, Utah
(40.78243560700048, -111.91696701299969)"
SL201279161,1316-2,ASSAULT,05/12/2012 07:52:00 AM,05/12/2012 07:00:00 AM,7,"400 E 300 S
Salt lake City, Utah
(40.762805019000496, -111.87953025099966)","400 E 300 S
Salt lake City, Utah
(40.762805019000496, -111.87953025099966)"
SL2012175629,1313-0,ASSAULT,10/06/2012 06:02:00 PM,10/06/2012 06:02:00 PM,7,"1100 E ASHTON AVE
Salt lake City, Utah
(40.72052341400047, -111.85959873699971)","1100 E ASHTON AVE
Salt lake City, Utah
(40.72052341400047, -111.85959873699971)"
SL201249888,1313-0,ASSAULT,03/26/2012 01:45:00 AM,03/26/2012 01:45:00 AM,2,"00 E 900 S
Salt lake City, Utah
(40.74979030600048, -111.88389362399971)","00 E 900 S
Salt lake City, Utah
(40.74979030600048, -111.88389362399971)"
SL201223858,1313-0,ASSAULT,02/11/2012 12:01:00 AM,02/11/2012 12:01:00 AM,7,"500 S WEST TEMPLE ST
Salt lake City, Utah
(40.75839336000047, -111.89398396599967)","500 S WEST TEMPLE ST
Salt lake City, Utah
(40.75839336000047, -111.89398396599967)"
SL2012121339,1313-0,ASSAULT,07/15/2012 09:21:00 AM,07/04/2012 12:00:00 PM,4,"200 S RIO GRANDE ST
Salt lake City, Utah
(40.76482373300047, -111.90411309999968)","200 S RIO GRANDE ST
Salt lake City, Utah
(40.76482373300047, -111.90411309999968)"
SL201234933,1316-1,ASSAULT,03/01/2012 01:14:00 PM,03/01/2012 02:30:00 AM,5,"300 E 300 S
Salt lake City, Utah
(40.762805019000496, -111.88232015399967)","300 E 300 S
Salt lake City, Utah
(40.762805019000496, -111.88232015399967)"
SL2012220057,1313-0,ASSAULT,12/28/2012 09:25:00 AM,12/28/2012 09:25:00 AM,6,"1000 S MAIN ST
Salt lake City, Utah
(40.74728530800047, -111.89109220399968)","1000 S MAIN ST
Salt lake City, Utah
(40.74728530800047, -111.89109220399968)"
SL2012175069,1399-4,ASSAULT,10/05/2012 05:41:00 PM,10/05/2012 05:41:00 PM,6,"700 E HAWTHORNE AVE
Salt lake City, Utah
(40.75733675100048, -111.86941985899966)","700 E HAWTHORNE AVE
Salt lake City, Utah
(40.75733675100048, -111.86941985899966)"
SL2012192070,1313-0,ASSAULT,11/04/2012 03:19:00 AM,11/04/2012 03:19:00 AM,1,"300 N CHICAGO ST
Salt lake City, Utah
(40.77595046200048, -111.91822086199971)","300 N CHICAGO ST
Salt lake City, Utah
(40.77595046200048, -111.91822086199971)"
SL201226037,1313-0,ASSAULT,02/14/2012 11:55:00 PM,02/14/2012 11:13:00 PM,3,"1100 W 400 N
Salt lake City, Utah
(40.778039968000485, -111.9226966869997)","1100 W 400 N
Salt lake City, Utah
(40.778039968000485, -111.9226966869997)"
SL2012139796,1313-0,ASSAULT,08/11/2012 10:22:00 PM,08/11/2012 10:22:00 PM,7,"800 E 800 S
Salt lake City, Utah
(40.75193325200047, -111.86794109899967)","800 E 800 S
Salt lake City, Utah
(40.75193325200047, -111.86794109899967)"
SL2012167046,1305-0,ASSAULT,09/22/2012 07:38:00 PM,09/22/2012 07:38:00 PM,7,"00 N MEDICAL DR
Salt lake City, Utah
(40.77272366200049, -111.8389056959997)","00 N MEDICAL DR
Salt lake City, Utah
(40.77272366200049, -111.8389056959997)"
SL201222751,1316-2,ASSAULT,02/09/2012 11:40:00 AM,02/06/2012 12:00:00 PM,2,"800 S 1300 E
Salt lake City, Utah
(40.75186144200046, -111.85393334699967)","800 S 1300 E
Salt lake City, Utah
(40.75186144200046, -111.85393334699967)"
SL201260621,1305-0,ASSAULT,04/13/2012 01:14:00 AM,04/13/2012 01:14:00 AM,6,"100 W 400 S
Salt lake City, Utah
(40.760711195000454, -111.89406707999967)","100 W 400 S
Salt lake City, Utah
(40.760711195000454, -111.89406707999967)"
SL2012105467,1316-4,ASSAULT,06/22/2012 01:26:00 PM,06/22/2012 01:26:00 PM,6,"1500 E 2100 S
Salt lake City, Utah
(40.72582216900048, -111.84786758199971)","1500 E 2100 S
Salt lake City, Utah
(40.72582216900048, -111.84786758199971)"
SL2012132010,1313-0,ASSAULT,07/31/2012 04:21:00 AM,07/31/2012 04:21:00 AM,3,"300 S 700 E
Salt lake City, Utah
(40.76275092300045, -111.87110233099969)","300 S 700 E
Salt lake City, Utah
(40.76275092300045, -111.87110233099969)"
SL2012191400,1302-0,ASSAULT,11/03/2012 12:43:00 AM,11/03/2012 12:43:00 AM,7,"300 E 700 S
Salt lake City, Utah
(40.75411646200047, -111.8823688819997)","300 E 700 S
Salt lake City, Utah
(40.75411646200047, -111.8823688819997)"
SL201295444,1313-1,ASSAULT,06/06/2012 07:20:00 PM,06/06/2012 07:20:00 PM,4,"2300 S 900 E
Salt lake City, Utah
(40.72091969000047, -111.86542507699971)","2300 S 900 E
Salt lake City, Utah
(40.72091969000047, -111.86542507699971)"
SL2012205955,1302-0,ASSAULT,11/30/2012 09:32:00 AM,11/30/2012 09:32:00 AM,6,"1500 S MAIN ST
Salt lake City, Utah
(40.7366717430005, -111.8911044779997)","1500 S MAIN ST
Salt lake City, Utah
(40.7366717430005, -111.8911044779997)"
SL20126821,1313-1,ASSAULT,01/12/2012 08:12:00 PM,01/12/2012 08:12:00 PM,5,"400 S 1300 E
Salt lake City, Utah
(40.760563284000455, -111.85392449499972)","400 S 1300 E
Salt lake City, Utah
(40.760563284000455, -111.85392449499972)"
SL2012109373,1304-0,ASSAULT,06/28/2012 06:29:00 AM,06/27/2012 11:15:00 AM,4,"400 S REDWOOD RD
Salt lake City, Utah
(40.76082113400048, -111.93907754299971)","400 S REDWOOD RD
Salt lake City, Utah
(40.76082113400048, -111.93907754299971)"
SL2012108591,1313-0,ASSAULT,06/26/2012 11:26:00 PM,06/26/2012 11:26:00 PM,3,"700 N 900 W
Salt lake City, Utah
(40.78466103700049, -111.91681206799967)","700 N 900 W
Salt lake City, Utah
(40.78466103700049, -111.91681206799967)"
SL201281280,1313-0,ASSAULT,05/15/2012 03:01:00 PM,05/15/2012 03:01:00 PM,3,"900 S LAKE ST
Salt lake City, Utah
(40.74969928200045, -111.86972872899969)","900 S LAKE ST
Salt lake City, Utah
(40.74969928200045, -111.86972872899969)"
SL201229581,1313-0,ASSAULT,02/17/2012 02:55:00 PM,02/17/2012 02:55:00 PM,6,"1700 W 1700 N
Salt lake City, Utah
(40.80565126300047, -111.9392545499997)","1700 W 1700 N
Salt lake City, Utah
(40.80565126300047, -111.9392545499997)"
SL201267031,1313-0,ASSAULT,04/23/2012 02:43:00 AM,04/23/2012 02:43:00 AM,2,"2300 E BLAINE CIR
Salt lake City, Utah
(40.7324229460005, -111.8227858349997)","2300 E BLAINE CIR
Salt lake City, Utah
(40.7324229460005, -111.8227858349997)"
SL2012202405,1313-0,ASSAULT,11/23/2012 05:45:00 PM,11/23/2012 05:45:00 PM,6,"700 W NORTH TEMPLE ST
Salt lake City, Utah
(40.77162788600049, -111.91150595399967)","700 W NORTH TEMPLE ST
Salt lake City, Utah
(40.77162788600049, -111.91150595399967)"
SL2012138451,1313-0,ASSAULT,08/09/2012 11:54:00 PM,08/09/2012 11:54:00 PM,5,"1500 S CLAYTON ST
Salt lake City, Utah
(40.736421460000486, -111.92774178799971)","1500 S CLAYTON ST
Salt lake City, Utah
(40.736421460000486, -111.92774178799971)"
SL201269612,1305-0,ASSAULT,04/26/2012 09:12:00 PM,04/26/2012 09:12:00 PM,5,"1000 S 200 W
Salt lake City, Utah
(40.747140027000455, -111.89691222999971)","1000 S 200 W
Salt lake City, Utah
(40.747140027000455, -111.89691222999971)"
SL2012108941,1316-2,ASSAULT,06/27/2012 03:09:00 PM,06/27/2012 03:09:00 PM,4,"200 N F ST
Salt lake City, Utah
(40.774063588000445, -111.87600314099967)","200 N F ST
Salt lake City, Utah
(40.774063588000445, -111.87600314099967)"
SL201279098,1313-0,ASSAULT,05/12/2012 01:25:00 AM,05/12/2012 01:25:00 AM,7,"100 W 200 S
Salt lake City, Utah
(40.765037760000496, -111.89407594499971)","100 W 200 S
Salt lake City, Utah
(40.765037760000496, -111.89407594499971)"
SL20128544,1313-0,ASSAULT,01/15/2012 01:25:00 PM,01/15/2012 01:25:00 PM,1,"1900 W NORTH TEMPLE ST
Salt lake City, Utah
(40.77166859500045, -111.94559007199967)","1900 W NORTH TEMPLE ST
Salt lake City, Utah
(40.77166859500045, -111.94559007199967)"
SL201221300,1313-0,ASSAULT,02/06/2012 10:13:00 PM,02/06/2012 09:14:00 PM,2,"800 W NORTH TEMPLE ST
Salt lake City, Utah
(40.77164210000046, -111.91421576199969)","800 W NORTH TEMPLE ST
Salt lake City, Utah
(40.77164210000046, -111.91421576199969)"
SL201220254,1313-1,ASSAULT,02/04/2012 09:07:00 PM,02/04/2012 09:07:00 PM,7,"300 W SOUTH TEMPLE ST
Salt lake City, Utah
(40.76931479400048, -111.88220546199972)","300 W SOUTH TEMPLE ST
Salt lake City, Utah
(40.76931479400048, -111.88220546199972)"
SL201285835,1313-0,ASSAULT,05/22/2012 08:16:00 PM,05/22/2012 11:00:00 AM,3,"1100 S 1300 E
Salt lake City, Utah
(40.74568398300045, -111.85393414599969)","1100 S 1300 E
Salt lake City, Utah
(40.74568398300045, -111.85393414599969)"
SL201267178,1313-0,ASSAULT,04/23/2012 11:29:00 AM,04/23/2012 10:55:00 AM,2,"1800 W 900 N
Salt lake City, Utah
(40.789087639000456, -111.94161124299967)","1800 W 900 N
Salt lake City, Utah
(40.789087639000456, -111.94161124299967)"
SL201246103,1305-0,ASSAULT,03/20/2012 02:34:00 AM,03/20/2012 02:34:00 AM,3,"200 E 3RD AVE
Salt lake City, Utah
(40.77280509500048, -111.88341810799972)","200 E 3RD AVE
Salt lake City, Utah
(40.77280509500048, -111.88341810799972)"
SL2012218926,1313-0,ASSAULT,12/25/2012 08:48:00 PM,12/22/2012 05:00:00 PM,7,"300 N J ST
Salt lake City, Utah
(40.77632248500049, -111.87001325899968)","300 N J ST
Salt lake City, Utah
(40.77632248500049, -111.87001325899968)"
SL201297539,1306-0,ASSAULT,06/10/2012 12:21:00 AM,06/10/2012 12:21:00 AM,1,"400 N REDWOOD RD
Salt lake City, Utah
(40.77823088400049, -111.93937004599968)","400 N REDWOOD RD
Salt lake City, Utah
(40.77823088400049, -111.93937004599968)"
SL201250235,1311-0,ASSAULT,03/26/2012 04:20:00 PM,03/26/2012 04:20:00 PM,2,"600 E WARNOCK AVE
Salt lake City, Utah
(40.717214836000494, -111.8738573769997)","600 E WARNOCK AVE
Salt lake City, Utah
(40.717214836000494, -111.8738573769997)"
SL201255566,1316-2,ASSAULT,04/04/2012 11:17:00 AM,04/04/2012 11:17:00 AM,4,"1100 N VICTORIA WAY
Salt lake City, Utah
(40.792951433000496, -111.91852323499967)","1100 N VICTORIA WAY
Salt lake City, Utah
(40.792951433000496, -111.91852323499967)"
SL201297846,1313-0,ASSAULT,06/10/2012 05:35:00 PM,06/10/2012 05:35:00 PM,1,"1100 S CONSTITUTION EAST DR
Salt lake City, Utah
(40.66726905100046, -111.92357267799969)","1100 S CONSTITUTION EAST DR
Salt lake City, Utah
(40.66726905100046, -111.92357267799969)"
SL2012202216,1316-4,ASSAULT,11/23/2012 10:05:00 AM,11/23/2012 10:05:00 AM,6,"600 S CONWAY CT
Salt lake City, Utah
(40.75505634500047, -111.88065398899971)","600 S CONWAY CT
Salt lake City, Utah
(40.75505634500047, -111.88065398899971)"
SL2012148620,1306-0,ASSAULT,08/25/2012 01:43:00 AM,08/25/2012 01:43:00 AM,7,"100 W 400 S
Salt lake City, Utah
(40.760711195000454, -111.89406707999967)","100 W 400 S
Salt lake City, Utah
(40.760711195000454, -111.89406707999967)"
SL2012107472,1313-0,ASSAULT,06/25/2012 02:53:00 PM,06/23/2012 08:00:00 AM,7,"500 S 500 W
Salt lake City, Utah
(40.758393525000486, -111.9055162899997)","500 S 500 W
Salt lake City, Utah
(40.758393525000486, -111.9055162899997)"
SL2012124322,1313-0,ASSAULT,07/19/2012 09:39:00 PM,07/19/2012 08:00:00 PM,5,"400 S 300 W
Salt lake City, Utah
(40.760572141000466, -111.89972319799966)","400 S 300 W
Salt lake City, Utah
(40.760572141000466, -111.89972319799966)"
SL201296191,1313-0,ASSAULT,06/08/2012 12:04:00 AM,06/08/2012 12:04:00 AM,6,"400 S 400 W
Salt lake City, Utah
(40.760572141000466, -111.90267252499967)","400 S 400 W
Salt lake City, Utah
(40.760572141000466, -111.90267252499967)"
SL201242671,1303-0,ASSAULT,03/14/2012 02:04:00 PM,03/14/2012 02:04:00 PM,4,"800 W 500 S
Salt lake City, Utah
(40.758488129000455, -111.9160902059997)","800 W 500 S
Salt lake City, Utah
(40.758488129000455, -111.9160902059997)"
SL2012196049,1313-0,ASSAULT,11/11/2012 01:18:00 AM,11/11/2012 01:18:00 AM,1,"300 S MAIN ST
Salt lake City, Utah
(40.76269317700047, -111.8912419879997)","300 S MAIN ST
Salt lake City, Utah
(40.76269317700047, -111.8912419879997)"
SL20129975,1313-0,ASSAULT,01/18/2012 08:20:00 AM,01/18/2012 08:20:00 AM,4,"1000 S CONCORD ST
Salt lake City, Utah
(40.747663383000486, -111.9267457529997)","1000 S CONCORD ST
Salt lake City, Utah
(40.747663383000486, -111.9267457529997)"
SL2012219971,1313-0,ASSAULT,12/28/2012 01:39:00 AM,12/28/2012 01:39:00 AM,6,"2100 W 2670 N
Salt lake City, Utah
(40.826850152000475, -111.9491225809997)","2100 W 2670 N
Salt lake City, Utah
(40.826850152000475, -111.9491225809997)"
SL201243589,1313-0,ASSAULT,03/16/2012 12:22:00 AM,03/16/2012 12:22:00 AM,6,"500 W 200 S
Salt lake City, Utah
(40.765116719000446, -111.90556798399967)","500 W 200 S
Salt lake City, Utah
(40.765116719000446, -111.90556798399967)"
SL201238801,1313-0,ASSAULT,03/07/2012 10:29:00 PM,03/07/2012 10:29:00 PM,4,"300 W HOPE AVE
Salt lake City, Utah
(40.738918948000446, -111.89981512799972)","300 W HOPE AVE
Salt lake City, Utah
(40.738918948000446, -111.89981512799972)"
SL2012152705,1313-0,ASSAULT,08/31/2012 09:47:00 AM,08/31/2012 09:47:00 AM,6,"300 E 4TH AVE
Salt lake City, Utah
(40.77394692000047, -111.8804291989997)","300 E 4TH AVE
Salt lake City, Utah
(40.77394692000047, -111.8804291989997)"
SL201218006,1313-0,ASSAULT,02/01/2012 11:00:00 AM,01/12/2012 12:00:00 PM,5,"200 S 700 E
Salt lake City, Utah
(40.764640828000495, -111.87110657499971)","200 S 700 E
Salt lake City, Utah
(40.764640828000495, -111.87110657499971)"
SL201238963,1313-0,ASSAULT,03/08/2012 08:45:00 AM,03/07/2012 05:00:00 PM,4,"1700 W DALE RIDGE AVE
Salt lake City, Utah
(40.80426026200047, -111.94128738299969)","1700 W DALE RIDGE AVE
Salt lake City, Utah
(40.80426026200047, -111.94128738299969)"
SL201293578,1305-0,ASSAULT,06/04/2012 01:05:00 AM,06/04/2012 01:05:00 AM,2,"600 N 800 W
Salt lake City, Utah
(40.78249111100047, -111.91394245299966)","600 N 800 W
Salt lake City, Utah
(40.78249111100047, -111.91394245299966)"
SL201223467,1316-2,ASSAULT,02/10/2012 02:18:00 PM,02/10/2012 02:18:00 PM,6,"1300 W 300 S
Salt lake City, Utah
(40.775853682000445, -111.9262605449997)","1300 W 300 S
Salt lake City, Utah
(40.775853682000445, -111.9262605449997)"
SL20128323,1313-0,ASSAULT,01/15/2012 12:00:00 AM,01/15/2012 12:00:00 AM,1,"1200 W 600 N
Salt lake City, Utah
(40.78243806500046, -111.92559703299969)","1200 W 600 N
Salt lake City, Utah
(40.78243806500046, -111.92559703299969)"
SL2012206934,1302-0,ASSAULT,12/01/2012 10:23:00 PM,12/01/2012 10:23:00 PM,7,"2200 S HIGHLAND DR
Salt lake City, Utah
(40.723005429000466, -111.85901107299969)","2200 S HIGHLAND DR
Salt lake City, Utah
(40.723005429000466, -111.85901107299969)"
SL2012153764,1313-0,ASSAULT,09/01/2012 08:19:00 PM,09/01/2012 08:19:00 PM,7,"200 S MAIN ST
Salt lake City, Utah
(40.773900565000474, -111.89108483699971)","200 S MAIN ST
Salt lake City, Utah
(40.773900565000474, -111.89108483699971)"
SL201231164,1313-0,ASSAULT,02/23/2012 09:08:00 PM,02/23/2012 09:08:00 PM,5,"1400 S 1100 E
Salt lake City, Utah
(40.73923071000047, -111.8596367619997)","1400 S 1100 E
Salt lake City, Utah
(40.73923071000047, -111.8596367619997)"
SL201229335,1313-0,ASSAULT,02/20/2012 06:59:00 PM,02/20/2012 06:59:00 PM,2,"300 W SOUTH TEMPLE ST
Salt lake City, Utah
(40.76931479400048, -111.88220546199972)","300 W SOUTH TEMPLE ST
Salt lake City, Utah
(40.76931479400048, -111.88220546199972)"
SL201288066,1316-3,ASSAULT,05/26/2012 12:04:00 AM,05/26/2012 12:04:00 AM,7,"1300 S 1000 E
Salt lake City, Utah
(40.741574226000466, -111.86248461699967)","1300 S 1000 E
Salt lake City, Utah
(40.741574226000466, -111.86248461699967)"
SL201252784,1313-0,ASSAULT,03/30/2012 09:26:00 PM,03/30/2012 09:00:00 PM,6,"800 W 300 N
Salt lake City, Utah
(40.775869671000464, -111.91410569999971)","800 W 300 N
Salt lake City, Utah
(40.775869671000464, -111.91410569999971)"
SL2012112372,1316-2,ASSAULT,07/02/2012 02:27:00 PM,07/02/2012 02:27:00 PM,2,"900 S WEST TEMPLE ST
Salt lake City, Utah
(40.74969732900047, -111.89394200699968)","900 S WEST TEMPLE ST
Salt lake City, Utah
(40.74969732900047, -111.89394200699968)"
SL2012190664,1313-0,ASSAULT,11/01/2012 09:13:00 PM,11/01/2012 09:13:00 PM,5,"1300 W 700 S
Salt lake City, Utah
(40.754147772000465, -111.92812623299972)","1300 W 700 S
Salt lake City, Utah
(40.754147772000465, -111.92812623299972)"
SL2012149256,1313-0,ASSAULT,08/26/2012 12:09:00 AM,08/26/2012 12:09:00 AM,1,"1400 W PACIFIC AVE
Salt lake City, Utah
(40.75959271300047, -111.93133080899969)","1400 W PACIFIC AVE
Salt lake City, Utah
(40.75959271300047, -111.93133080899969)"
SL201299464,1313-0,ASSAULT,06/13/2012 01:11:00 PM,06/13/2012 01:11:00 PM,4,"800 W ARAPAHOE AVE
Salt lake City, Utah
(40.75521957600046, -111.91418552499971)","800 W ARAPAHOE AVE
Salt lake City, Utah
(40.75521957600046, -111.91418552499971)"
SL201248152,1399-2,ASSAULT,03/23/2012 10:39:00 AM,03/23/2012 10:39:00 AM,6,"600 W 600 S
Salt lake City, Utah
(40.75624735000048, -111.90982781299971)","600 W 600 S
Salt lake City, Utah
(40.75624735000048, -111.90982781299971)"
SL2012109120,1313-0,ASSAULT,06/27/2012 08:08:00 PM,06/27/2012 11:10:00 AM,4,"600 E 11TH AVE
Salt lake City, Utah
(40.781873789000485, -111.87144835299966)","600 E 11TH AVE
Salt lake City, Utah
(40.781873789000485, -111.87144835299966)"
SL2012117181,1313-0,ASSAULT,07/09/2012 08:06:00 AM,07/09/2012 08:06:00 AM,2,"00 E NORTH TEMPLE ST
Salt lake City, Utah
(40.7713830510005, -111.97038851799971)","00 E NORTH TEMPLE ST
Salt lake City, Utah
(40.7713830510005, -111.97038851799971)"
SL2012140589,1316-2,ASSAULT,08/13/2012 09:55:00 AM,08/12/2012 12:00:00 PM,1,"1500 S ROBERTA ST
Salt lake City, Utah
(40.73670296600045, -111.88398458599971)","1500 S ROBERTA ST
Salt lake City, Utah
(40.73670296600045, -111.88398458599971)"
SL201277596,1316-1,ASSAULT,05/09/2012 05:42:00 PM,05/09/2012 05:42:00 PM,4,"600 E 700 S
Salt lake City, Utah
(40.75647115000049, -111.87110657499971)","600 E 700 S
Salt lake City, Utah
(40.75647115000049, -111.87110657499971)"
SL2012181925,1316-3,ASSAULT,10/17/2012 03:25:00 PM,10/17/2012 03:25:00 PM,4,"1800 W NORTH STAR DR
Salt lake City, Utah
(40.7762984630005, -111.94239018499968)","1800 W NORTH STAR DR
Salt lake City, Utah
(40.7762984630005, -111.94239018499968)"
SL201263495,1313-0,ASSAULT,04/17/2012 04:55:00 PM,04/17/2012 04:55:00 PM,3,"200 S RIO GRANDE ST
Salt lake City, Utah
(40.76482373300047, -111.90411309999968)","200 S RIO GRANDE ST
Salt lake City, Utah
(40.76482373300047, -111.90411309999968)"
